	MK1_Ctrl	MK1_Ezh2	MK1_GSK	MK1_panT	SC2_Ctrl	SC2_Ezh2	SC2_GSK	SC2_Sima
SLC5A3	0.660079239526855	0.663185783432223	0.539101372296163	0.490111518634622	1.32145508513784	1.30622247530573	1.53311388745958	1.29740952285808
SLC5A4	0	0	0	0	0	0.00181431487241254	0	0
SLC5A4-AS1	0.0264590900794243	0.029569530485054	0.076021729112758	0.0971202619054607	0.110010894040335	0.0751644031297738	0.157539961434294	0.0658675413550734
SLC5A5	0.00092050664080546	0	0	0	0	0	0.00200418971716534	0.00187085057734822
SLC5A6	0.654240213684813	0.856072107081533	0.75844030244944	0.605282923376034	0.6050170874104	0.624551883196575	0.456873323917252	0.652829393816453
SLC5A7	0	0	0	0	0	0	0	0
SLC5A8	0	0	0	0	0	0	0	0
SLC5A9	0	0	0	0.000956481625868699	0.00202183819888801	0	0	0
SLC66A1	0.55807669732253	0.597693792296003	0.522828898526833	0.69843810641808	0.348765780819951	0.349022440971644	0.238818912273132	0.447823846404705
SLC66A1L	0	0	0.00375704747225144	0.00191232954123361	0.00605703399698432	0.00272061740313459	0.00100244288571136	0.00373927822446344
SLC66A2	0.981566292983176	1.03062292957172	0.99576680208472	0.900571614707724	0.429103048605293	0.472571498922488	0.811355086095346	0.46894226989092
SLC66A3	0.255836733551246	0.219593164357184	0.229096063078567	0.193143077747956	0.139698695142321	0.138382338162424	0.173632861198848	0.118549310086691
SLC6A1	0	0	0	0	0	0	0.00100244288571136	0
SLC6A1-AS1	0	0	0	0	0	0	0	0
SLC6A10P	0	0	0	0	0	0	0	0
SLC6A10PB	0	0	0	0	0	0	0	0
SLC6A11	0	0	0	0	0.00101127328286897	0	0.00700251679865583	0
SLC6A12	0	0	0.00375704747225144	0	0	0	0	0.0102597846853865
SLC6A13	0	0	0	0.00286754458525945	0	0.00181431487241254	0.00100244288571136	0.00187085057734822
SLC6A14	0	0	0	0.000956481625868699	0	0.00543611395317927	0	0
SLC6A15	0.00275975981556453	0	0.000940179521146817	0	0.206098451582136	0.231009872797574	0.443662271858804	0.138244666611688
SLC6A16	0.00184042632997661	0.00361663156738878	0.00375704747225144	0.00668209277307456	0.107196084383696	0.174220511689551	0.0733145418272387	0.0765589188010736
SLC6A17	0.0727208501684733	0.102211422661285	0.160069717387773	0.204812495139128	0.00504929265229572	0.00904884348910379	0.0454062992840442	0.0130452910298087
SLC6A18	0.0709687133407924	0.133908846573386	0.155854977754657	0.0199541411467081	0	0	0	0
SLC6A19	0.077091905006963	0.103054549928302	0.125139825501366	0.0265446583809841	0	0	0	0
SLC6A2	0	0	0	0	0	0	0	0
SLC6A20	0	0	0	0	0	0	0	0.000935728547639116
SLC6A3	0	0	0.000940179521146817	0	0	0	0	0
SLC6A4	0.00092050664080546	0.00902463606475075	0.00750433629866991	0	0.00101127328286897	0.00090744264359124	0	0.000935728547639116
SLC6A5	0	0	0	0	0	0	0	0
SLC6A6	1.12525505268836	1.01860827671979	1.04991779954721	1.17468232699281	1.07100400497745	1.06593812335029	1.2968342643856	1.03180512249721
SLC6A7	0.019208366040877	0.00451937461060254	0.0223969105582606	0.011436138412467	0	0	0	0
SLC6A8	0.670530299669759	0.575387891852242	0.662473763151693	0.593917270922949	1.21914433644292	1.47768233435137	1.11803935293997	1.36292528403703
SLC6A9	0.0336735554454666	0.103897184750004	0.173474731772544	0.141166418909126	0.505201684591003	0.633941607615459	0.592071676847859	0.610541411238484
SLC7A1	1.86208830983104	2.1411364273254	2.38613225515465	1.71810414283055	3.73546856281468	4.04934343199163	3.80363755110145	3.68985575437459
SLC7A10	0.021931659749509	0.0144124441080496	0.0270194882110212	0.0171203912577502	0	0.00090744264359124	0.0238684522497314	0.00373927822446344
SLC7A11	0	0.0126187428323914	0.0435391936295415	0.0171203912577502	2.37974207941151	2.52869939548886	1.40075285611654	2.34105451804487
SLC7A11-AS1	0	0	0	0	0.0958816030655044	0.0464461290673806	0.0218944279636459	0.0658675413550734
SLC7A13	0	0	0	0	0	0	0	0
SLC7A14	0.831312588794948	0.91727208996971	0.90677003954368	0.817229903471964	0	0	0	0
SLC7A14-AS1	0	0.00180944908110813	0	0	0	0	0	0
SLC7A2	0	0	0.00563190854674418	0	0.0110852088787965	0.0296482839523632	0.0287917281704342	0.0342240215328532
SLC7A3	0	0	0	0	0	0	0	0
SLC7A4	0.160194829280252	0.138028190022893	0.295736442195568	0.17461255969908	0	0	0.00100244288571136	0
SLC7A5	0.37919489240872	1.17352972334499	1.78570386665828	2.05755843044485	1.27580954625602	2.43377824806552	1.74508980979412	2.63803924435428
SLC7A5P2	0.0453206564756014	0.0313422930559987	0.0380536161539635	0.059971200826732	0.0835232768831442	0.0888852899460755	0.080919301728928	0.136542660619934
SLC7A6	1.26591010000145	1.15738581338005	1.20645676321605	1.29693050035602	0.806438749461971	0.898793373715979	0.588741630140091	1.21593915302139
SLC7A6OS	0.969860920503756	0.882338578775626	0.907271586769287	0.925469628381358	0.583575062780234	0.694090125095467	0.49437276923531	0.822272213450256
SLC7A7	0.00275975981556453	0.00361663156738878	0.00375704747225144	0.00191232954123361	0.0190940145871505	0	0.0129777401146354	0.00373927822446344
SLC7A8	0.00643124663314559	0.0384116398638681	0.0334663144409474	0.0208974888873534	0.634640735775803	1.12456561498518	1.31830587282797	1.11540403657245
SLC7A9	0.0255547399297899	0.0179931701700953	0.0159003173776523	0.031233805861262	0.00202183819888801	0	0	0.00933008614044983
SLC8A1	0.0823197493885097	0.222699704325874	0.0751292422934339	0.144632697285313	0	0	0.00400559907909723	0.00373927822446344
SLC8A1-AS1	0	0	0	0	0	0	0	0
SLC8A2	1.24973787591861	1.27090657072458	1.4274518633716	1.95517703053434	0.0613958029134839	0.0613117685271824	0.205289933901423	0.0387872400015347
SLC8A3	0	0	0.00375704747225144	0.00382212759544648	0	0	0.00100244288571136	0
SLC8B1	0.171685342529378	0.251882919546342	0.132022150022985	0.19648683970457	0.433604177527805	0.33901037548755	0.544049082924147	0.235267016265934
SLC9A1	0.773233391231345	0.619070753212785	0.753985798901988	1.0764731411633	0.928924185564881	1.01788568138538	1.08957811517034	0.884945162375906
SLC9A2	0.00092050664080546	0.000905008220201335	0	0.00477607940763233	0	0	0	0
SLC9A3	0.345530447684438	0.383317589634612	0.45926344411156	0.301143740129673	0.305218241170017	0.351158873595618	0.590740580397282	0.30132221339248
SLC9A3-AS1	0.464416145285408	0.515851673665585	0.520863809993768	0.370133297039726	0.795989071898455	0.71304134536835	1.20368892422275	0.654019594893061
SLC9A3R1	1.75731054603424	1.95917132636372	1.99057219290831	1.7678390841913	1.67666521930643	1.73819685966257	1.8531225536255	2.047674973185
SLC9A3R2	0.367822626617678	0.367265174559961	0.61044617642774	0.414598405857333	0.152497442455202	0.123460750572985	0.228585050221807	0.142490917589218
SLC9A4	0	0	0	0	0	0	0	0
SLC9A5	0.106468958522042	0.101367802373035	0.0911101362996724	0.107814628848513	0.122145336647657	0.157226936900212	0.234563621857127	0.146724707342229
SLC9A6	0.271178302132914	0.22657349605394	0.352084531299128	0.347752013037073	0.50804988875322	0.527761777211779	0.686690416256439	0.505006714693671
SLC9A7	0.782363438512756	0.852566922588474	0.844234677821648	1.04110821935348	0.122145336647657	0.0734400804460196	0.30606137078398	0.0396981542429392
SLC9A7P1	0.00917874305137172	0.0108228086733338	0.00563190854674418	0.00668209277307456	0	0	0.00100244288571136	0
SLC9A8	0.219919435333774	0.294579874987569	0.260054856808722	0.316591662647671	0.72186927306515	0.689594601485943	0.486521073820809	0.707733801090837
SLC9A9	0.00092050664080546	0.00361663156738878	0	0.0152281276734857	0.0863846088893382	0.0973950469907209	0.0666273338613818	0.109901526738866
SLC9A9-AS1	0	0	0	0	0	0	0	0
SLC9B1	0.00459667116104908	0.00451937461060254	0.0103084292389637	0.0208974888873534	0.00202183819888801	0.00090744264359124	0.00999322190910313	0.0121173863601401
SLC9B2	0.369961765993957	0.379843096012666	0.471524446211949	0.47229038731662	0.133256489490683	0.0914434916673452	0.131228894161207	0.0871716481561688
SLC9C1	0.00459667116104908	0.00632316783180849	0.00563190854674418	0.00382212759544648	0	0	0	0
SLC9C2	0	0	0	0	0	0	0.00400559907909723	0
SLCO1A2	0	0	0	0	0	0.0036263509510773	0	0
SLCO1B1	0	0	0	0	0.0140937234786934	0.0117524660215941	0.00700251679865583	0.0083997880947557
SLCO1B3	0	0	0	0	0.349559948581245	0.287136799378186	0.312535658887341	0.145032682106421
SLCO1B3-SLCO1B7	0	0	0	0	0.041874730485017	0.0349740263005559	0.035656210295514	0.00746888977464948
SLCO1B7	0	0	0	0	0.0949347119770062	0.0794662147809622	0.0579836960540825	0.0241338443130698
SLCO1C1	0	0	0	0	0.00605703399698432	0.00724360957441594	0.00200418971716534	0.00373927822446344
SLCO2A1	0.00459667116104908	0.00632316783180849	0.00187974674248881	0.0133333789038487	0.0882890156661384	0.0914434916673452	0.314149701352803	0.00653739040497673
SLCO2B1	0	0.00451937461060254	0	0	0	0	0	0.000935728547639116
SLCO3A1	0.197610716082522	0.268512515870774	0.198278279759648	0.220500082021641	0.268736712228467	0.282666435047258	0.652011295507781	0.154314358979195
SLCO4A1	0.652483887662531	0.596496844717624	0.566667725826002	0.287881684781717	0.186675204753743	0.264645156880354	0.625606200787305	0.471644847585277
SLCO4A1-AS1	0.00917874305137172	0.0233476506040083	0.0186881545809146	0.00763415598974026	0.00807040738017081	0.00634014483126115	0.0307563438852754	0.0167509531528615
SLCO4C1	0.15275944875304	0.113970600140274	0.141432055527182	0.106037730493992	0.0565402419621413	0.0287587456881671	0.130313001573528	0.000935728547639116
SLCO5A1	0.0381643442479276	0.0454465150267321	0.0233226117541169	0.0526097230948685	0.00907604137929271	0.00090744264359124	0.0307563438852754	0.00746888977464948
SLCO6A1	0.00275975981556453	0.00361663156738878	0	0	0.00706407191249687	0.0135520703556924	0.0119835865665576	0.00746888977464948
SLED1	0	0	0.000940179521146817	0.00191232954123361	0	0	0	0
SLF1	0.56431732124459	0.599487353732324	0.520863809993768	0.397993409376099	0.343991571732245	0.245630499644305	0.397969873696025	0.139094917227169
SLF2	0.451006754731716	0.587487943311694	0.503719979190346	0.511076029564368	0.590309992272198	0.545284499539603	0.551594650371281	0.353537640517714
SLFN11	0	0	0	0	0.00101127328286897	0	0.00100244288571136	0
SLFN12	0	0	0	0	0.0180953418602317	0.020728123249526	0.0159560969602546	0.000935728547639116
SLFN12L	0	0	0	0	0	0	0	0
SLFN13	0	0	0	0	0.688361632268402	0.707493252197879	0.782496521756907	0.206352522282474
SLFN14	0	0	0	0	0	0	0	0
SLFN5	0	0	0.00843963965090304	0.000956481625868699	0.0399080165889341	0.0429259575929372	0.165608850230618	0.0523909290504897
SLFNL1	0.0814497564852297	0.0698019004970077	0.0858028164829812	0.10425864091981	0.111884387372109	0.140030805678117	0.118353181441854	0.0942036759513934
SLFNL1-AS1	0.0718450477484142	0.103897184750004	0.0697626957998114	0.071854062724579	0.144282721579492	0.137557397520052	0.163819659803709	0.111635235294591
SLIRP	0.534113037171195	0.515218391531219	0.456524567915716	0.452149761145257	0.423833920628256	0.526501972434091	0.323796218435836	0.489756012789727
SLIT1	1.49551673669403	1.40821828541179	1.46165947402722	1.3031476239026	0.00706407191249687	0.00724360957441594	0.0395641566610641	0.00187085057734822
SLIT1-AS1	0	0	0	0	0	0	0	0
SLIT2	0.706524077582482	0.779031300518937	1.04536812669589	0.742567134801361	0.00706407191249687	0.00453151623021515	0.0346775674337038	0.0360510412902643
SLIT2-IT1	0	0	0	0	0	0	0	0
SLIT3	0.0100934136673715	0.00722421941967831	0.0149698398755544	0.00858559133523213	0	0	0.0336982602651762	0
SLITRK1	1.11040488836652	0.944340121648432	0.78379017231397	0.765824695617497	0	0	0	0
SLITRK2	0	0	0	0	0	0	0	0
SLITRK3	0	0.000905008220201335	0	0.000956481625868699	0.143367080776302	0.152334636027277	0.0589466616003104	0.0747825156262485
SLITRK4	0	0	0	0.00572940085599898	0	0	0	0
SLITRK5	1.0065303669434	0.874459349194114	0.817267521062487	0.729354157392304	0.576808545113881	0.435464243545951	0.584066613627507	0.224892394988468
SLITRK6	0	0	0	0.000956481625868699	0.00907604137929271	0.0198330662341972	0.0139712090684665	0.00373927822446344
SLK	0.466416847152736	0.377057463734655	0.432334974367775	0.382663581781259	0.751615208308717	0.65715198137776	0.686067270121174	0.691016994280334
SLMAP	0.700303809020838	0.640135582911934	0.658308401921174	0.746564573841218	0.490155656342719	0.515748981212873	0.530227936721281	0.563180276215021
SLMO2-ATP5E	0.00551425050991577	0.00812470859677783	0.00375704747225144	0	0.00504929265229572	0.00181431487241254	0.00400559907909723	0.00373927822446344
SLN	0	0	0	0	0	0	0	0
SLPI	0	0	0	0	0.0758651972938176	0.147425688482125	0.149425689986926	0.124572062909547
SLTM	1.26053947640306	1.3217703448518	1.21011998872047	1.29887623105574	1.0920369208351	1.03304698580061	0.763128670747417	0.88848888920461
SLU7	0.657162680643117	0.619660059642732	0.753428017645873	0.791479872894642	0.426847206939226	0.402880246112057	0.463433759056083	0.606243630951119
SLURP1	0	0	0	0	0	0.0036263509510773	0.00899700890555479	0
SLURP2	0	0	0	0	0.00303169573974167	0.0180412845821148	0.0119835865665576	0.00280536687488088
SLX1A	0	0	0	0	0	0	0	0
SLX1A-SULT1A3	0.0399567529938432	0.0454465150267321	0.0297859420309812	0.0190101761673279	0.078741742965504	0.128451780740147	0.0884841853887258	0.144185924739208
SLX1B	0	0	0	0	0	0	0	0
SLX1B-SULT1A4	0	0	0	0	0	0	0	0
SLX4	0.520697179076053	0.666611768147764	0.541041792473229	0.683026042058868	0.615619766240881	0.558288271547211	0.682322730416164	0.539547731247637
SLX4IP	0.238770415379152	0.220370426694355	0.265541919051858	0.287881684781717	0.199065671546484	0.171805079008097	0.17895751521539	0.133985880839326
SMAD1	0.446283866875106	0.564410391248417	0.599935767065557	0.484651503103342	0.343194331946066	0.358965502971413	0.453947971580661	0.273714210218431
SMAD1-AS1	0.0444280563386062	0.0602826892650639	0.0840293622537391	0.0414965938651685	0.0487371921523944	0.0534608087109211	0.0570200873213062	0.0287290387467735
SMAD1-AS2	0	0	0	0	0	0	0.00100244288571136	0
SMAD2	0.972209605096415	1.08156033191623	0.894680298928334	1.02474213222765	0.473494606649895	0.470607621428756	0.668508995522961	0.32542684627802
SMAD3	0.442900884405362	0.18098502755086	0.311737014215084	0.227871922521084	0.916650908185877	0.980190918205683	1.26380672956068	0.72255835876702
SMAD4	1.46582234856516	1.54852151897982	1.51001136270906	1.10788770228979	0.60168770644053	0.64675349781104	0.739298466410446	0.518791859437715
SMAD5	0.929820345164007	0.919188259289388	0.867617698272795	0.920928619971685	0.704592112950426	0.718568184251645	1.06438527765074	0.94062602476928
SMAD5-AS1	0.00551425050991577	0	0.00187974674248881	0	0	0	0	0.00746888977464948
SMAD6	0.0273628736943085	0.200024250865659	0.127724546209497	0.00382212759544648	0.303579850435703	0.550871903028244	0.29711151674947	0.310408712272718
SMAD7	0.107323998519002	0.168151174438421	0.147388378389002	0.1201920135324	0.279611691045801	0.308550411276952	0.563857445069752	0.431259114386163
SMAD9	0.166772038802089	0.470836618674388	0.229898233741427	0.162695269414471	0.137860998491055	0.203683025718675	0.398730716849203	0.133985880839326
SMAGP	0.00643124663314559	0.00722421941967831	0.00656842619319756	0.00382212759544648	0.0835232768831442	0.0630506394165905	0.153939251681985	0.0845257758259836
SMAP1	0.643670041597833	0.591699099012551	0.612293032032699	0.402343606790985	0.20258634694208	0.22014116818206	0.25403486451599	0.181806393627561
SMAP2	0.882156645028393	0.933952904269959	0.881467731419876	0.864240690273445	0.273766121429324	0.316590388754614	0.461250260397083	0.300562415543893
SMARCA1	0.275749139503409	0.263242043870445	0.252969258052584	0.195651625487955	0.585598844949746	0.506832998963574	0.573997415132105	0.42290487575629
SMARCA2	0.902495608370246	0.777975782098874	0.810848373882456	0.624649628583384	0.491595391053323	0.436135312219815	0.544049082924147	0.27912397118567
SMARCA4	2.77305138275975	2.8355627033147	2.79115054465532	2.56663923205794	1.64660873487667	1.81347096104606	1.62895629551928	1.89849380400307
SMARCA5	2.06518225115605	2.07885779658286	1.91701981837936	2.01487158544449	1.11743786222987	1.17809801869198	0.979966495977106	1.11626785134711
SMARCA5-AS1	0.404459392645499	0.359524332767227	0.404183782385923	0.391443419054062	0.206098451582136	0.209189961028184	0.164714532380197	0.269837637843543
SMARCAD1	1.35715682660617	1.49138853740353	1.37620112355902	1.41250250877803	0.60701103419917	0.579704101634106	0.396446982578676	0.553008268172701
SMARCAL1	0.309576473025114	0.310727228928714	0.315520660228871	0.276867703541243	0.262846822034837	0.257069340851947	0.229440650241256	0.233675768600373
SMARCB1	0	0	0	0	0	0	0	0
SMARCC1	2.57465598048148	2.60085028120944	2.61091321277037	2.50088438371701	0.95211649095557	1.0365913149671	0.948095833520752	1.00360480956494
SMARCC2	1.98580736188924	2.03092783496877	2.03554000587582	1.84922639130139	1.80756265659393	1.98378767631206	1.59516859169917	1.58789986683643
SMARCD1	1.42044640746449	1.51343619344881	1.58151686532169	1.29693050035602	0.950023438463594	0.987534418459052	0.915505179024917	0.919501927947259
SMARCD2	1.90771164650974	1.61238777914172	1.8421406254861	2.07537581110699	1.25264582531853	1.09554965787191	1.1073738999561	0.922468109883542
SMARCD3	0.0210244662386967	0.0153084591483454	0.0353029858321037	0.0349741811494511	0.519386806289777	0.440824073090623	0.619744701022473	0.399678101302192
SMARCE1	1.66653771989865	1.75143484638053	1.69363042798423	1.4353245959343	0.431355368475071	0.497861572331012	0.533695656311628	0.479722336622309
SMC1A	2.43707182829308	2.59756349014415	2.46881439876548	2.16002034101459	1.09488143383528	1.39518848418374	1.45260055382341	0.924442181876464
SMC1B	0.00917874305137172	0.00722421941967831	0.00187974674248881	0.00191232954123361	0.571372387577816	0.473225531127043	0.470688312597297	0.127145565720431
SMC2	1.65020223300302	1.68879019266054	1.53131708059276	1.40131691130909	0.999943097963459	1.02236145187151	1.08863538649604	0.50632527523898
SMC2-AS1	0	0	0	0	0	0	0.00100244288571136	0
SMC3	1.26284362076871	1.34512052797091	1.2382986088685	1.11673906679303	0.729821017177937	0.778535002630853	0.678568446397153	0.557467349159166
SMC4	2.28402517993378	2.3306837190761	1.62881255508305	1.31473300687699	2.76010153935086	2.52649544858466	2.5719686985893	1.68133446593801
SMC5	1.18438875719881	1.24783883336592	1.0435442325508	1.11585637010734	0.807017073776392	0.726270360010348	0.722987639065274	0.463521878830375
SMC5-AS1	0.00826349216504736	0.0188869647731946	0.0223969105582606	0.0256049971878206	0.00202183819888801	0.0036263509510773	0.00100244288571136	0
SMC6	0.981566292983176	1.00107520424588	0.859347087304746	0.801944865652292	0.429854212662675	0.438146647388691	0.394159627506725	0.349135347085556
SMCHD1	1.87042281682215	1.81379156362442	1.59962890242544	1.69376212923323	1.06955871431175	1.0048268680079	1.12679086004859	0.734984321112806
SMCO1	0	0	0	0	0	0.0036263509510773	0	0.000935728547639116
SMCO2	0.00459667116104908	0.00722421941967831	0.000940179521146817	0.00191232954123361	0	0	0.00400559907909723	0
SMCO3	0.00092050664080546	0	0	0	0.00101127328286897	0.0036263509510773	0.00100244288571136	0
SMCO4	0.0327737177857247	0.039292877519277	0.0625761057866554	0.0171203912577502	0.0349794700983019	0.0411626456546509	0.128479470191593	0.00933008614044983
SMCP	0	0	0	0	0	0	0	0
SMCR2	0.00092050664080546	0	0	0	0	0	0	0
SMCR5	0.00643124663314559	0.000905008220201335	0.00469478257003412	0.00382212759544648	0.00101127328286897	0	0	0
SMCR8	1.0324209457065	1.03901810393994	1.07111114862077	1.16532749588963	0.438837806763684	0.45942820149036	0.355493245715924	0.62760563463055
SMDT1	0.00459667116104908	0.00361663156738878	0.00281870246103837	0.00953639963714799	0	0	0	0
SMG1	1.85446947521211	1.81095624118088	1.63093975689631	2.02289859889474	2.05597168474461	1.93548213573796	1.88007068889566	1.99557887131462
SMG1P1	0.0568744811826971	0.0775438972396502	0.0371373219597105	0.0618057160432849	0.0901909118745577	0.0639192895486623	0.0875407413813655	0.0676549487842473
SMG1P2	0.0935821729254247	0.113970600140274	0.0786958816582883	0.0608887500286714	0.122145336647657	0.066522106248777	0.0941319298499377	0.0703319146167612
SMG1P3	0.0953070763651932	0.0809714937642654	0.0733426106018381	0.0881473303888529	0.212224136360495	0.159666880041443	0.173632861198848	0.194949613683199
SMG1P5	0.036369705837457	0.0515740163944629	0.0325471011619421	0.0553746809775474	0.0930390633250732	0.0751644031297738	0.0570200873213062	0.117686860665751
SMG1P6	0.0630576571386706	0.0698019004970077	0.0616752596819894	0.0917432026874461	0.232170196283226	0.233328266183646	0.122964852958122	0.23048799828063
SMG1P7	0.0875287181884586	0.108102992265436	0.0902269377444808	0.116666440317865	0.217454100944508	0.137557397520052	0.197440550815096	0.0712231338767709
SMG5	1.36289635727141	1.45123058801992	1.38990344172769	1.34706186711853	1.54696025891005	1.62415525075762	1.58851512492386	1.71222916610695
SMG6	0.849312543932149	0.854570927838343	0.926202321312339	0.814512282577795	0.476406036823588	0.527132012335367	0.402528925468903	0.802551220617296
SMG7	1.26552714635386	1.38448878224545	1.37511379851547	1.27020468520464	1.0135363714305	1.16763008628136	1.05958218049498	1.13428950171159
SMG7-AS1	0.0246498225346984	0.021565030975615	0.0353029858321037	0.0161745697062714	0.00504929265229572	0.00814650889126617	0.00400559907909723	0.0130452910298087
SMG8	0.677455848254504	0.745945700829976	0.750076793817691	0.843061855753423	0.555628357141938	0.504275421903938	0.499347145169087	0.729913901973523
SMG9	0.828722735186701	0.924921544217822	0.867102171830177	0.747704667833242	0.407910077208723	0.468641066950236	0.441448620218278	0.438184214407625
SMILR	0	0	0	0	0.00101127328286897	0	0	0
SMIM1	0	0	0	0	0.0110852088787965	0.00814650889126617	0.0248544524271896	0.00467258540880155
SMIM10	0	0	0	0	0	0	0	0
SMIM10L1	0.104757356758804	0.105580979356091	0.10078980198068	0.117548641661823	0.17328054412229	0.135906099769014	0.080919301728928	0.173530658598736
SMIM10L2A	0	0	0	0	0.241613004880487	0.188628794119883	0.602015945141197	0.95421682055464
SMIM10L2B	0.036369705837457	0.0126187428323914	0.0652752739778018	0.066381824187536	0.0873371265129721	0.0543352503807812	0.215689783864871	0.0442441181348482
SMIM10L2B-AS1	0	0	0	0	0	0	0	0
SMIM11A	0	0	0	0	0	0	0	0
SMIM11B	0.0300708324175362	0.0135158722335738	0.0103084292389637	0.028422146687768	0.0270586064940943	0.020728123249526	0.0512248797388723	0.0083997880947557
SMIM12	0.453026126105849	0.479303454647652	0.435815561650051	0.511747258014021	0.419302157503787	0.549011838542565	0.384205633503794	0.491088579276117
SMIM13	0.614497037769247	0.459030665143691	0.533914122836151	0.692529857817608	0.212224136360495	0.202105746966268	0.236267244458429	0.249509813321945
SMIM14	0.509097733281351	0.521538738259356	0.500399604019592	0.677054206800096	0.649550016410996	0.574227463870097	0.686067270121174	0.578305064958783
SMIM15	0.72725213715701	0.620249125453376	0.698271732702717	0.753959130809687	0.398731197928357	0.49141908105829	0.352354698233496	0.454670075847457
SMIM15-AS1	0	0	0	0.00191232954123361	0	0.00090744264359124	0.00100244288571136	0
SMIM17	0	0	0	0	0	0	0	0
SMIM18	0.0797081951914175	0.094601021857805	0.0902269377444808	0.11401659488807	0	0	0	0
SMIM19	0.180649835712287	0.223475295242251	0.24267267344806	0.135080319452753	0.321500620077878	0.265400555072323	0.374182483671646	0.135690904059245
SMIM2	0	0	0	0.000956481625868699	0	0.00272061740313459	0	0
SMIM2-AS1	0.00092050664080546	0	0	0.00572940085599898	0.00504929265229572	0.00090744264359124	0	0
SMIM2-IT1	0	0	0	0	0	0	0	0
SMIM20	0.251975714285772	0.236596943771379	0.27723010326093	0.215564511272978	0.108134964613846	0.115941680422206	0.220861730047272	0.0880525283695521
SMIM21	0	0	0.000940179521146817	0	0	0	0	0
SMIM22	0.0857944841281758	0.0826822430869694	0.111275890723911	0.128968436597068	0.00202183819888801	0	0	0.00187085057734822
SMIM23	0	0	0	0	0	0	0	0
SMIM24	0.00092050664080546	0	0	0	0	0	0.00400559907909723	0
SMIM25	0	0	0	0	0	0	0	0
SMIM26	0.257378252636	0.269263871131831	0.361631596410408	0.194815927463696	0.152497442455202	0.128451780740147	0.135799655555447	0.143338670094946
SMIM27	0.0621759670922862	0.0384116398638681	0.0571625722102437	0.0424259646008594	0.0526439925581873	0.0332009624101058	0.0541253933973336	0.0496804338162499
SMIM28	0	0	0	0	0	0	0	0
SMIM29	0.181462034263266	0.202386583712823	0.13887179848265	0.266564593869651	0.194652710764467	0.21858179031951	0.192183801933508	0.283744818284979
SMIM3	0.0831892179734132	0.0515740163944629	0.101666559664131	0.0479896514697269	0.0749050727772746	0.0455668911094694	0.0931921731410368	0.18345585919067
SMIM30	0.355640557620407	0.331739933950733	0.314008392384364	0.434558579272758	0.438837806763684	0.409729533799129	0.632738065362632	0.428479739938413
SMIM31	0	0	0	0	0	0	0	0
SMIM32	0.00092050664080546	0	0	0.000956481625868699	0	0	0.00700251679865583	0.000935728547639116
SMIM33	0	0	0	0	0	0	0	0
SMIM34A	0	0	0	0	0	0	0	0
SMIM35	0.0182994579149361	0.0286823316505642	0.0589693414104215	0.0890471390561794	0	0	0	0
SMIM38	0.00734766027167926	0.000905008220201335	0.000940179521146817	0.000956481625868699	0.0220858916049705	0.00634014483126115	0.108155313474257	0.00467258540880155
SMIM4	0.0831892179734132	0.0663476320197687	0.0616752596819894	0.0890471390561794	0.0777835315399944	0.0751644031297738	0.0444342502542884	0.0801051766834758
SMIM40	0	0	0	0	0	0	0	0
SMIM41	0	0.000905008220201335	0.00281870246103837	0	0	0	0	0
SMIM5	0.127694387663443	0.128950058163302	0.138017368799916	0.145497967156004	0.0930390633250732	0.0621814659530832	0.046377693814325	0.126288241421888
SMIM6	0	0.00361663156738878	0	0	0.0040408468950348	0.00453151623021515	0.00200418971716534	0.00187085057734822
SMIM7	0.586562657984364	0.625539922209713	0.626983376704116	0.490111518634622	0.349559948581245	0.405623864510854	0.501473781285975	0.397547915571444
SMIM8	0.400279247641489	0.342489658526311	0.370388546514086	0.384130603542966	0.12956227198731	0.0939971651872153	0.0978848471432866	0.0703319146167612
SMIM9	0	0	0	0	0	0	0	0
SMKR1	0.0155692927667885	0.0224566161193553	0.0233226117541169	0.0180655931409569	0.0200919964838425	0.00904884348910379	0.00999322190910313	0
SMLR1	0	0	0	0	0	0	0	0
SMN1	0.00643124663314559	0.00902463606475075	0.00469478257003412	0.00191232954123361	0.00101127328286897	0.00814650889126617	0.00200418971716534	0.00373927822446344
SMN2	0	0	0.000940179521146817	0	0	0	0.00200418971716534	0
SMNDC1	0.372097738281466	0.38470504749512	0.336527632076746	0.299589811136287	0.343194331946066	0.391161305859299	0.366424702640486	0.368840733163218
SMO	0.146949764921455	0.156827130120627	0.138017368799916	0.0133333789038487	0	0	0.00300524146031362	0.0083997880947557
SMOC1	0	0	0	0	0	0	0	0
SMOC2	0.0639388086772329	0.0357646925825016	0.0804759002308778	0.100693866448517	0	0	0	0
SMOX	0.00734766027167926	0	0	0	0.043838766962574	0.0734400804460196	0.148521280655334	0.0994552943266607
SMPD1	0.277269539478093	0.404674667143131	0.430242584235075	0.459126611691577	0.388721064649984	0.34545467427431	0.579376398579247	0.326920096904651
SMPD2	0.204019913954943	0.200024250865659	0.200735340959973	0.175460039628218	0.288749998277138	0.181442639878225	0.215689783864871	0.194949613683199
SMPD3	0.386961647203645	0.424371639263508	0.396344922882675	0.385596135061236	0.156133469038586	0.149882250166014	0.203549313536692	0.0836427389552078
SMPD4	1.61786598629507	1.62094869987626	1.64273423341401	1.45569982286686	1.47527400895423	1.53330846460242	1.40454575173093	1.38208539980958
